blood	1.3333
dear	1.7143
honey	1.7143
crush	1.77145
killer	1.5714
downward	1.6
wood	1.7619
punch	1.6667
mother	1.45235
bent	1.5714
party	1.7856999999999998
blue	1.6
window	1.7856999999999998
town	1.54765
extra	1.7143
triangle	1.7143
run	1.398825
train	1.7499999999999998
thing	1.2381
problem	1.63335
piano	1.8
thick	1.6
future	1.75
pull	1.77975
horse	1.57145
dad	1.2
sunrise	1.6667
noisy	1.7143
darling	1.8
table	1.5
oil	1.64285
form	1.7857249999999998
name	1.3888666666666667
uncle	1.5714
length	1.7856999999999998
tomorrow	1.5
join	1.5357
easy	1.4761999999999997
leave	1.6012
knife	1.5356999999999998
skip	1.4
mental	1.8
onion	1.70235
have	1.5714
wish	1.6249749999999998
lol	1.3333
flag	1.5952
dot	1.70235
end	1.523825
basketball	1.6
bee	1.7143
joy	1.5
tiny	1.5714
male	1.6071499999999999
hit	1.6666666666666667
wall	1.5
change	1.5475999999999999
mild	1.7143
exam	1.75
active	1.5
bin	1.6667
children	1.6667
age	1.5714
pay	1.5607
test	1.7619
question	1.7380749999999998
sweet	1.6857
paper	1.5714000000000001
gold	1.4286
hero	1.41665
superman	1.7143
flat	1.7738
addition	1.7738
paste	1.7143
lung	1.75
worker	1.7143
add	1.375
tip	1.4286
pure	1.7143
corn	1.4286
plane	1.7
neat	1.7143
sad	1.3333
grandmother	1.5714
few	1.7143
wife	1.6428500000000001
anytime	1.5
sell	1.523825
wine	1.7856999999999998
bye	1.2857
toe	1.64285
take	1.3393000000000002
teaspoon	1.6667
strong	1.7142666666666668
key	1.4643000000000002
shirt	1.63095
close	1.5285800000000003
father	1.7143
shit	1.5714
alot	1.5714
central	1.7143
yearly	1.6667
sink	1.58335
willing	1.6667
thin	1.5714
neck	1.4286
chick	1.64285
minute	1.42855
seventy	1.7143
clothing	1.6667
know	1.45714
van	1.5
white	1.36905
flower	1.5
keep	1.5793666666666668
value	1.7618999999999998
ahead	1.4
young	1.3571333333333335
smart	1.5714
newspaper	1.8
arm	1.4444333333333332
swim	1.5
brother	1.54765
tenth	1.2857
television	1.71665
second	1.5
doll	1.5714
go	1.45716
little	1.5714
unused	1.6667
toilet	1.64285
dirt	1.5714
mile	1.61905
huge	1.5
lazy	1.4286
mixed	1.5
child	1.3928500000000001
day	1.2143000000000002
cycle	1.4286
month	1.25
job	1.4285999999999999
duty	1.75715
copy	1.7738250000000002
chill	1.3333
earth	1.4286
dancer	1.5714
shopper	1.6667
tea	1.7143
war	1.41665
sugar	1.7143
unsafe	1.8
actual	1.7143
forest	1.75
hide	1.75
hole	1.55
net	1.70235
sing	1.5
stone	1.6071499999999999
oral	1.6667
college	1.7738
world	1.36905
bite	1.5
motel	1.7738
yeah	1.5714
bread	1.5
freeze	1.6667
owl	1.1667
sender	1.6667
fire	1.711875
pad	1.7381
black	1.7381
stomach	1.5714
tom	1.3333
create	1.7499749999999998
away	1.3333
hell	1.5714
health	1.5
wear	1.7942799999999999
awake	1.6667
read	1.3333333333333333
way	1.42855
roughly	1.8
mud	1.7143
loss	1.7857500000000002
mess	1.7143
eighteen	1.1667
award	1.7857
coin	1.66665
box	1.7142666666666664
boyfriend	1.5714
cap	1.7856999999999998
guy	1.5
fishing	1.3333
safely	1.5
fan	1.35715
wise	1.6667
kiss	1.6777666666666669
use	1.2857500000000002
reason	1.7143000000000002
less	1.5714
important	1.7143
give	1.4524000000000001
similar	1.5
butter	1.5
mix	1.7063333333333333
dog	1.2143000000000002
person	1.5
candle	1.6428500000000001
deer	1.3333
everybody	1.2
ten	1.4286
user	1.75
dairy	1.6667
friday	1.5
idiot	1.7143
adult	1.5
sunny	1.7143
group	1.678575
colorful	1.7143
farm	1.6984000000000001
lemon	1.7143
necklace	1.7
bat	1.7856999999999998
police	1.4286
outside	1.3333
sibling	1.8
bow	1.5714
carpet	1.7143
thirteen	1.4286
summer	1.6428500000000001
goodbye	1.4286
peace	1.3333
follow	1.4344999999999999
lunch	1.7143
ball	1.33335
yellow	1.5
darkness	1.6667
north	1.4286
pic	1.5
chat	1.6667
rat	1.5
park	1.7856999999999998
mom	1.35715
call	1.6904666666666668
huh	1.1667
jeep	1.7143
meat	1.5
case	1.7856999999999998
tall	1.3333
mini	1.5714
parent	1.5
usually	1.7143
hair	1.2857
hiding	1.6
food	1.42855
fourth	1.8
row	1.4793666666666667
min	1.5
buy	1.41665
football	1.7143
ice	1.2857
zebra	1.6
shiny	1.7143
dollar	1.5714000000000001
class	1.45715
aye	1.5714
vase	1.7143
cold	1.5714
half	1.5
com	1.5
rude	1.5714
tear	1.7936666666666667
inside	1.5
pepper	1.75
nice	1.5714
awful	1.5
speed	1.7856999999999998
ago	1.1429
move	1.6666666666666667
cup	1.4286
profit	1.7
pool	1.5
panda	1.7143
teen	1.61905
later	1.2857
hand	1.5714333333333335
do	1.3809666666666667
oops	1.4286
soap	1.5
lover	1.3333
tub	1.7143
out	1.6667
oldest	1.7143
morning	1.5714
owner	1.6667
seventh	1.2857
teenager	1.71665
dead	1.5
loud	1.4
real	1.4286
useless	1.5
anger	1.3333
round	1.55
poet	1.7738
coke	1.6667
hurry	1.5714
deadly	1.6667
birth	1.64285
spider	1.7143
perfect	1.6667
common	1.5714
one	1.4286
fifth	1.6667
easily	1.7143
disagree	1.7143
snake	1.5
highly	1.6667
angry	1.6667
slight	1.8
webpage	1.6
cookie	1.7143
road	1.5714
sauce	1.6667
spoon	1.6
wash	1.7142499999999998
wild	1.4286
busy	1.3333
tin	1.4
art	1.64285
player	1.7143
headphone	1.8
hen	1.5714
leg	1.5714
cut	1.3809666666666667
cute	1.5
fox	1.6667
thursday	1.7143
rabbit	1.7143
baby	1.42855
poem	1.7143
bitch	1.7856999999999998
elephant	1.5714
social	1.6667
bull	1.67855
hat	1.64285
fat	1.66665
cab	1.7143
sick	1.6667
equal	1.53335
sure	1.0
papa	1.4286
ugly	1.3333
phone	1.5
cash	1.5
soft	1.3333
glove	1.62855
rug	1.7856999999999998
sandy	1.7143
tuesday	1.1429
pant	1.75
be	1.5
costly	1.5
unhappy	1.7143
coffee	1.7143
chance	1.66665
everyday	1.7143
quit	1.7143
nowadays	1.7143
fever	1.5
shall	1.2857
rainfall	1.6667
kind	1.7856999999999998
woman	1.24285
teacher	1.38095
kindly	1.7143
madness	1.6667
smarter	1.7143
breadth	1.8
sorry	1.5714
people	1.2857
bad	1.42855
luck	1.3333
salad	1.6667
tv	1.5
room	1.42855
bbq	1.5
shoe	1.2857500000000002
pond	1.52855
manually	1.8
million	1.6905000000000001
ink	1.7143
glass	1.57145
men	1.6667
badly	1.4286
dark	1.5714
beauty	1.6667
washing	1.5
soy	1.8
dude	1.7143
heat	1.58335
towel	1.6071499999999999
fool	1.4286
twice	1.6667
main	1.6
yesterday	1.6667
moon	1.4
sheep	1.4286
poor	1.2857
girlfriend	1.5
lion	1.7143
lamp	1.7619
club	1.7142499999999998
millionaire	1.8
pity	1.5714
height	1.5
bathroom	1.6857
cody	1.6
tap	1.2857
entire	1.6667
cat	1.08335
taxi	1.4286
seven	1.1429
desk	1.58335
fact	1.7143
wrong	1.5714
hundred	1.5
heal	1.5
friendship	1.6
strongly	1.8
king	1.54765
mar	1.7143
grandparent	1.8
bucket	1.6667
purse	1.8
able	1.3333
mountain	1.7
normal	1.3333
plus	1.4286
surprising	1.6667
firstly	1.6
fur	1.5714
sock	1.5714
fish	1.5
clothe	1.7143
minus	1.8
maid	1.7143
sec	1.6
ad	1.6667
fourteen	1.2857
rose	1.7143
cookware	1.8
ash	1.5
nut	1.7143
till	1.7143
monkey	1.7143
alright	1.7143
worthy	1.8
writing	1.6
rich	1.3333
building	1.7143
lately	1.5
vip	1.6667
hindu	1.8
mum	1.2857
okay	1.6667
winter	1.5714
pitch	1.8
funny	1.4286
elderly	1.6667
boob	1.8
someday	1.6667
today	1.5
poorly	1.4286
moose	1.8
daddy	1.4286
role	1.7856999999999998
tasty	1.3333
sour	1.7143
worst	1.5
thirty	1.8
stole	1.6667
clever	1.5714
ninth	1.4286
