original_word	synonyms	score	time_elapsed
genealogy	['ancestry', 'lineage', 'family tree', 'descent', 'pedigree', 'bloodline', 'heritage']	4.2857	0.759437084197998
apa	['bad', 'wicked', 'evil', 'wrong', 'incorrect', 'erroneous']	5.2	0.49130988121032715
pediatric	['child', 'juvenile', 'infant', 'young', 'youthful', 'baby', 'minor']	4.416650000000001	0.528008222579956
wwf	['world wildlife fund', 'world wide fund for nature', 'wwf']	4.4	0.7160801887512207
coldfusion	['chill', 'frigidity', 'frost', 'gelidity', 'iciness', 'refrigeration']	4.3333	0.513275146484375
persecution	['oppression', 'mistreatment', 'discrimination', 'harassment', 'abuse', 'injustice', 'tyranny', 'hostility', 'torment', 'opprobrium']	4.4	0.59208083152771
celexa	['Citalopram', 'Cipramil']	4.8333	0.4294919967651367
transexuale	['transgender', 'trans', 'genderqueer', 'gender nonconforming', 'nonbinary']	4.1667	0.5115981101989746
statute	['law', 'act', 'regulation', 'rule', 'decree']	4.1667	0.4113888740539551
capitalism	['market economy', 'free enterprise', 'free market system', 'private enterprise', 'laissez-faire economics', 'neoliberalism']	4.1667	0.5093059539794922
doctrine	['belief', 'creed', 'dogma', 'teaching', 'principle', 'tenet']	4.0	0.6152791976928711
conviction	['certainty', 'belief', 'faith', 'confidence', 'assurance', 'firmness', 'dedication', 'resolve']	4.083349999999999	0.6127691268920898
snyder	['director', 'supervisor', 'manager', 'administrator', 'overseer']	4.6	0.40880417823791504
respondent	['answerer', 'replier', 'respondent', 'responser']	3.98335	0.40961313247680664
judicial	['legal', 'juridical', 'judiciary', 'court', 'juridic', 'judicatory']	3.8333	0.5150721073150635
plaque	['sign', 'marker', 'tablet', 'plate', 'panel', 'badge']	3.8333	0.40694594383239746
federally	['nationally', 'centrally', 'governmentally']	3.8333	0.3370838165283203
outrageous	['scandalous', 'shocking', 'appalling', 'offensive', 'excessive', 'extreme', 'flagrant', 'outrageous']	4.2	0.5821213722229004
municipality	['city', 'town', 'district', 'borough', 'community', 'local government']	4.1429	0.5134310722351074
sioux	['Dakota', 'Lakota', 'Nakota']	5.4	0.3737490177154541
differentiation	['variation', 'distinction', 'diversity', 'contrast', 'discrepancy', 'disparity', 'uniqueness']	4.1429	0.545011043548584
abnormality	['irregularity', 'anomaly', 'deviation', 'aberration', 'oddity']	3.8571	0.40906214714050293
lesion	['injury', 'wound', 'sore', 'ulcer', 'cut', 'abrasion', 'damage', 'trauma']	4.8333	0.511652946472168
beastiality	['bestiality', 'zoophilia']	4.1667	0.511483907699585
sovereignty	['supremacy', 'dominion', 'power', 'authority', 'control', 'rule']	4.0	0.5880482196807861
metacritic	['review aggregator', 'critic', 'rating site', 'evaluation platform', 'assessment tool']	4.3333	0.44417405128479004
perception	['awareness', 'understanding', 'insight', 'observation', 'viewpoint', 'perspective', 'cognition', 'recognition', 'apprehension', 'discernment']	4.1548	0.46833109855651855
bibtex	['bibliography', 'citation', 'reference', 'source']	4.7143	0.44697999954223633
centennial	['centenary', 'hundredth', '100th anniversary', 'centennial celebration', 'centennial year', 'centennial event', '100th year anniversary', 'centennial commemoration', 'centennial observance', 'centennial milestone']	4.2	0.6684520244598389
mandrake	"['mandrake', 'mayapple', ""devil's apple"", 'love apple']"	5.1667	0.43894505500793457
quo	['status', 'situation', 'condition', 'position', 'circumstance', 'state', 'standing']	4.0	0.49407410621643066
transient	['fleeting', 'temporary', 'passing', 'short-lived', 'momentary', 'ephemeral', 'brief', 'transient']	4.2857	0.5436079502105713
sapien	['human', 'person', 'individual', 'being', 'mortal']	4.8	0.4279501438140869
aperture	['opening', 'hole', 'gap', 'orifice', 'slot', 'crevice', 'fissure', 'cleft', 'rift', 'space']	4.3333	0.5354616641998291
regiment	['brigade', 'division', 'troop', 'company', 'unit', 'battalion', 'squad', 'formation', 'force']	4.5	0.6731629371643066
parity	['equality', 'equivalence', 'similarity', 'sameness', 'uniformity', 'balance']	4.2	0.3963768482208252
equitable	['fair', 'just', 'impartial', 'unbiased', 'even-handed', 'right', 'honest', 'ethical', 'moral']	4.0	0.5243620872497559
telecommunication	['telecom', 'telephony', 'communication', 'connection', 'teletransmission', 'telecasting']	3.91665	0.6136620044708252
manifold	['diverse', 'numerous', 'varied', 'multifaceted', 'multiple', 'various', 'many', 'assorted']	4.0	0.6136331558227539
reciprocal	['mutual', 'shared', 'reciprocal', 'corresponding', 'equivalent', 'matching', 'interchangeable', 'give-and-take']	3.8571	0.6144278049468994
vonage	['voice over internet protocol', 'VoIP', 'internet telephony', 'digital phone service']	5.2	0.41559815406799316
mccormick	['spice', 'flavoring', 'seasoning', 'condiment']	4.0	0.5044541358947754
reconciliation	['agreement', 'harmony', 'conciliation', 'settlement', 'resolution', 'understanding']	4.2857	0.49027204513549805
anthology	['collection', 'compilation', 'assortment', 'selection', 'compendium', 'treasury']	4.7143	0.5333130359649658
partisan	['biased', 'prejudiced', 'partial', 'one-sided', 'sectarian', 'factional']	4.1667	0.47054195404052734
concession	['compromise', 'agreement', 'settlement', 'arrangement', 'deal']	3.8333	0.5525698661804199
spectral	['ghostly', 'eerie', 'phantom', 'ethereal', 'otherworldly', 'spooky', 'supernatural', 'unearthly', 'eerie']	4.4286	1.0231878757476807
bilateral	['two-sided', 'double-sided', 'mutual', 'reciprocal', 'two-way']	4.1429	0.7189550399780273
antigen	['antibody', 'immunogen', 'antigenic determinant', 'immunizing agent', 'agglutinogen']	4.2857	0.7050771713256836
remediation	['correction', 'improvement', 'restoration', 'rehabilitation', 'rectification']	4.2	0.8292038440704346
decal	['sticker', 'label', 'transfer', 'emblem', 'badge']	4.4	0.4838740825653076
travelocity	['roam', 'journey', 'voyage', 'excursion', 'trek', 'trip', 'tour', 'jaunt', 'expedition', 'passage', 'pilgrimage', 'adventure']	5.0	0.6402740478515625
polytechnic	['technical school', 'vocational school', 'trade school', 'institute']	4.1667	0.6253280639648438
png	['portable network graphics', 'image file format', 'png file', 'png image', 'png picture', 'png format']	3.8333	0.6024758815765381
shalt	['will', 'must', 'ought to', 'should']	4.8	0.409102201461792
accountancy	['bookkeeping', 'accounting', 'auditing', 'finance', 'reckoning']	4.1667	0.40973687171936035
interim	['temporary', 'provisional', 'transitional', 'stopgap', 'acting', 'makeshift', 'short-term', 'in-between']	3.8571	0.4442939758300781
consolidation	['integration', 'merging', 'unification', 'amalgamation', 'fusion', 'combination', 'blending', 'consolidation']	4.0	0.4773237705230713
expedition	['journey', 'tour', 'trip', 'excursion', 'outing', 'voyage', 'travel']	3.8571	0.5136260986328125
remedial	['corrective', 'therapeutic', 'healing', 'curative', 'restorative', 'medicinal']	4.0	0.5081689357757568
substantive	['meaningful', 'significant', 'important', 'substantial', 'considerable', 'material', 'essential', 'key']	4.0	0.5041849613189697
acoustic	['sonic', 'sound', 'auditory', 'aural', 'hearing', 'audio']	3.9286	0.5186760425567627
xml	['markup language', 'extensible markup language']	4.0	0.4440181255340576
goblet	['chalice', 'cup', 'glass', 'vessel']	4.4	0.3569612503051758
regent	['ruler', 'monarch', 'sovereign', 'leader', 'governor', 'head', 'chief', 'commander']	4.0	0.5286378860473633
newfoundland	['terranova', 'dog breed']	4.2	0.4107668399810791
imminent	['impending', 'forthcoming', 'approaching', 'looming', 'close', 'near']	3.8571	0.4398469924926758
clarion	['loud', 'clear', 'piercing', 'shrill', 'resounding', 'ringing']	4.4	0.3936011791229248
discrepancy	['difference', 'variation', 'inconsistency', 'disparity', 'divergence', 'incongruity']	4.0	0.465191125869751
deviant	['aberrant', 'unconventional', 'atypical', 'unusual', 'nonconformist', 'eccentric', 'divergent', 'wayward', 'anomalous', 'perverse']	4.4	0.6083159446716309
ulster	['overcoat', 'topcoat', 'greatcoat', 'paletot', 'mackintosh']	5.1667	0.4317901134490967
dentistry	['dental care', 'odontology', 'stomatology']	3.8333	0.35991597175598145
tft	['display', 'screen', 'monitor', 'panel']	4.4	0.41481804847717285
depreciation	['devaluation', 'decline', 'decrease', 'loss', 'reduction', 'deterioration']	4.1429	0.41817188262939453
capri	['cropped', 'trousers', 'pants', 'slacks']	4.8	0.45595312118530273
semantic	['meaningful', 'significant', 'relevant', 'symbolic', 'expressive', 'interpretive', 'connotative', 'denotative']	3.85715	1.2296369075775146
refinance	['renew', 'restructure', 'renegotiate', 'reorganize', 'change terms']	3.9881	0.5117402076721191
miniature	['small', 'tiny', 'little', 'minuscule', 'compact', 'petite', 'diminutive']	4.0714500000000005	0.4883239269256592
bordeaux	['claret', 'wine', 'burgundy', 'maroon']	4.8333	0.5383622646331787
proprietary	['exclusive', 'confidential', 'patented', 'private', 'privileged', 'secret']	4.5714	0.40456295013427734
synopsis	['summary', 'abstract', 'outline', 'digest', 'recap', 'brief', 'overview', 'sketch']	5.0	0.589993953704834
grange	['farmhouse', 'homestead', 'manor', 'estate', 'farmyard', 'ranch']	4.6	0.39765095710754395
physiopathology	['pathophysiology', 'pathobiology', 'etiopathology']	5.1667	0.4690380096435547
rationale	['reason', 'justification', 'explanation', 'logic', 'grounds']	3.8571	0.3637869358062744
fraternity	['brotherhood', 'society', 'club', 'association', 'guild', 'order']	4.0	0.5336940288543701
accolade	['praise', 'honor', 'award', 'recognition', 'tribute', 'commendation', 'laurels']	4.3333	0.47482872009277344
tariff	['duty', 'toll', 'levy', 'tax', 'charge', 'fee']	3.85715	0.5484311580657959
hasting	['accelerating', 'hurrying', 'quickening', 'hastening', 'speeding', 'rushing']	4.1667	0.5138719081878662
impressum	['colophon', 'imprint', 'title page', 'copyright page']	5.0	0.5091383457183838
fluctuation	['variation', 'change', 'oscillation', 'inconsistency', 'instability', 'volatility']	4.1667	0.40924692153930664
thessalonian	['Thessalonian', 'Macedonian', 'Greek']	5.6	0.374417781829834
archaeological	['historic', 'ancient', 'prehistoric', 'antique', 'old', 'classical', 'traditional']	4.4	0.44237709045410156
kyocera	['ceramic knife', 'kitchen knife', 'blade', 'cutlery', 'sharp tool']	4.8	0.5114791393280029
preliminary	['introductory', 'initial', 'opening', 'preparatory', 'primary', 'preliminary']	4.1667	0.44461584091186523
middlesex	['central', 'midland', 'midway']	4.1667	0.31494808197021484
protocol	['code', 'procedure', 'custom', 'rule', 'convention', 'practice']	4.0	0.4679391384124756
sundance	['festival', 'celebration', 'event', 'gathering', 'party']	4.2	0.41066813468933105
wlan	['wifi', 'wireless network', 'wireless local area network', 'wireless LAN']	4.0	0.4037020206451416
subsidiary	['auxiliary', 'secondary', 'subordinate', 'ancillary', 'supplementary']	3.89285	0.3860468864440918
ern	['err', 'commit', 'transgress', 'violate', 'infract']	4.2	0.4183359146118164
ecology	['environment', 'surroundings', 'habitat', 'ecosystem', 'nature', 'biosphere']	3.8333	0.41791272163391113
modulation	['variation', 'adjustment', 'change', 'alteration', 'shift', 'modification']	4.4	0.42370104789733887
peripheral	['outer', 'edge', 'surrounding', 'external', 'marginal', 'secondary']	4.39285	0.40538501739501953
applegate	['applegate', 'orchard', 'apple farm', 'apple grove']	3.8571	0.6428759098052979
adler	['eagle', 'bird of prey', 'raptor']	4.2	0.42610907554626465
bridgeport	['connecticut', 'city', 'town', 'municipality', 'urban area', 'settlement', 'metropolis']	3.8333	0.7731728553771973
leukemia	['cancer', 'blood cancer', 'leukaemia']	4.6667	0.5109140872955322
pablo	['Paul', 'Paulie', 'Paolo', 'Paulinho']	4.4	0.407900333404541
traumatic	['distressing', 'harrowing', 'painful', 'upsetting', 'shocking', 'disturbing', 'terrifying', 'horrifying']	4.8333	0.5139820575714111
mobility	['flexibility', 'freedom', 'movement', 'agility', 'versatility']	4.0	0.6152629852294922
hepatitis	['liver inflammation', 'liver disease', 'liver infection', 'hepatic disease', 'hepatic inflammation', 'hepatic infection']	4.0	0.6100020408630371
substrate	['base', 'foundation', 'ground', 'material', 'medium', 'surface']	4.5	0.4116249084472656
moine	['monk', 'friar', 'brother', 'religious', 'celibate']	4.8	0.5232489109039307
contingent	['dependent', 'conditional', 'provisional', 'circumstantial', 'incidental', 'accidental']	4.1667	0.4994771480560303
incest	['interbreeding', 'inbreeding', 'consanguinity', 'close kinship', 'intimate relations', 'sexual relations within the family']	4.1429	0.44509077072143555
tuscany	['Tuscany', 'Italy', 'region', 'province', 'district', 'area', 'territory', 'zone']	4.4	0.47368717193603516
dermatology	['skin care', 'skin treatment', 'skin medicine', 'skin therapy', 'skin health', 'skin science']	4.5	0.9186570644378662
gonzale	['Gonzales', 'Gonzalo', 'Gonzalez']	4.5	0.41303515434265137
dispersion	['distribution', 'scattering', 'diffusion', 'dissemination', 'spread', 'disbandment']	3.8571	0.4606778621673584
practitioner	['professional', 'specialist', 'expert', 'professional', 'doctor', 'physician', 'clinician', 'therapist', 'healer', 'caregiver']	3.9405	0.4586608409881592
johanne	['Jane', 'Joan', 'Jean', 'Jeanne']	4.0	0.5151560306549072
sata	['sata', 'attached', 'linked', 'connected', 'affiliated', 'associated', 'combined', 'joined', 'united', 'related']	5.4	0.9077639579772949
esteem	['admire', 'respect', 'value', 'appreciate', 'regard', 'honor', 'venerate']	3.8571	0.5235450267791748
levitra	['vardenafil', 'erectile dysfunction medication', 'PDE-5 inhibitor']	5.6	0.5094180107116699
percussion	['drumming', 'beating', 'striking', 'hitting', 'thumping']	4.7143	0.4411740303039551
redundant	['unnecessary', 'superfluous', 'surplus', 'extra', 'excessive', 'redundant', 'unneeded', 'expendable', 'inessential']	3.8333	0.6852989196777344
marietta	['Georgia', 'Peach State', 'Atlanta suburbs', 'Cobb County']	4.4	0.8172390460968018
schwartz	['black', 'dark', 'sable', 'ebony', 'jet']	4.6	0.5131378173828125
arbitration	['mediation', 'negotiation', 'conciliation', 'settlement', 'resolution', 'adjudication']	4.1429	0.40807294845581055
imperial	['regal', 'royal', 'kingly', 'majestic', 'sovereign', 'monarchical']	4.1667	0.44028306007385254
lynx	['catamount', 'wildcat', 'bobcat', 'mountain cat']	4.5	0.5824658870697021
ricoh	['copier', 'printer', 'scanner', 'multifunction device', 'office machine']	4.0	0.4461030960083008
pornography	['smut', 'erotica', 'adult content', 'indecency', 'obscenity', 'X-rated material', 'adult entertainment', 'lewd material', 'explicit content', 'blue movies']	4.3333	0.6807599067687988
congressional	['legislative', 'parliamentary', 'governmental', 'lawmaking', 'legislative branch']	3.8571	0.4297029972076416
placebo	['dummy', 'pill', 'sugar pill', 'inactive substance', 'fake medication']	4.0	0.4895439147949219
chateau	['castle', 'mansion', 'estate', 'manor', 'palace', 'fort', 'stronghold']	4.6	0.37662625312805176
danville	['town', 'city', 'municipality', 'urban area']	4.2	0.44170403480529785
immunology	['serology', 'bacteriology', 'virology', 'immunobiology', 'immunopathology', 'immunogenetics']	4.4286	0.5116190910339355
ziff	['sneak', 'skulk', 'slink', 'lurk']	5.0	0.512725830078125
disclosure	['divulgence', 'revelation', 'exposure', 'unveiling', 'declaration', 'announcement']	3.91665	0.49947118759155273
competitiveness	['rivalry', 'ambition', 'drive', 'zeal', 'determination', 'aggressiveness', 'competitiveness', 'eagerness', 'hunger', 'motivation']	3.8333	0.6255760192871094
differential	['distinctive', 'varying', 'differing', 'diverse', 'dissimilar', 'distinct', 'contrastive', 'discriminative']	4.1667	0.8219280242919922
enzyme	['catalyst', 'protein', 'biocatalyst', 'ferment', 'biochemical', 'biocatalyst']	4.0595	0.5904541015625
ethnic	['cultural', 'traditional', 'native', 'indigenous', 'racial', 'tribal', 'folk', 'national', 'ethnic', 'minority']	3.8333	0.6351668834686279
inception	['beginning', 'start', 'commencement', 'onset', 'initiation', 'launch', 'origin', 'genesis', 'creation', 'inauguration', 'establishment', 'instigation']	4.6	0.6260080337524414
roulette	['wheel', 'game of chance', 'gambling game', 'betting game', 'casino game']	3.8333	0.5989501476287842
discretionary	['optional', 'elective', 'voluntary', 'flexible', 'unrestricted', 'open-ended', 'arbitrary', 'judgmental']	3.8333	0.4228208065032959
stp	['stop', 'halt', 'cease', 'end', 'finish', 'terminate', 'pause', 'break', 'standstill', 'stand', 'freeze']	5.4	0.47142910957336426
liposuction	['suction lipectomy', 'lipoplasty', 'fat removal', 'body contouring']	4.8	0.5432400703430176
mahogany	['burgundy', 'cherry', 'chestnut', 'maroon', 'reddish-brown']	4.6	0.40720486640930176
evanescence	['disappearance', 'vanishing', 'fading', 'fleeting', 'ephemeral', 'transient']	4.4286	0.4166102409362793
pursuant	['according', 'in accordance with', 'in compliance with', 'following', 'as per']	4.3333	0.40888500213623047
influenza	['flu', 'grippe', 'viral infection', 'respiratory illness', 'bug']	4.1667	0.4660499095916748
semiconductor	['chip', 'microchip', 'transistor', 'diode', 'integrated circuit']	4.083349999999999	0.476269006729126
cache	['hoard', 'stockpile', 'store', 'reserve', 'stash', 'supply', 'deposit', 'collection', 'accumulation', 'repository']	4.1785499999999995	0.4840209484100342
brunswick	['brownish', 'chestnut', 'sepia', 'hazel']	4.0	0.5189399719238281
bibliographic	['citational', 'referential', 'documental', 'scholarly', 'academic']	4.2857	0.39527201652526855
litigation	['lawsuit', 'legal action', 'legal proceedings', 'legal dispute', 'legal case', 'court case']	4.5714	0.482393741607666
yate	['mansion', 'manor', 'estate', 'villa', 'chateau', 'castle']	4.4	0.5460309982299805
curriculum	['program', 'course of study', 'syllabus', 'course', 'schedule']	3.8571	0.4161567687988281
solicitation	['appeal', 'request', 'entreaty', 'petition', 'plea', 'invitation', 'call', 'supplication']	4.5	0.5179359912872314
authoritative	['official', 'commanding', 'powerful', 'convincing', 'trustworthy', 'reliable', 'definitive', 'influential', 'strong']	3.8571	0.4259510040283203
poly	['multi', 'many', 'several', 'multiple', 'numerous']	4.2	0.4814109802246094
pharmaceutical	['medicinal', 'drug', 'medication', 'remedy', 'medicine', 'pharmaceuticals']	3.8571	0.5083451271057129
supervisory	['managerial', 'oversight', 'directive', 'controlling', 'administrative', 'guiding']	4.1667	0.5136687755584717
polymerase	['enzyme', 'catalyst', 'activator', 'protein']	5.6667	0.5130758285522461
advent	['arrival', 'beginning', 'emergence', 'onset', 'start']	3.8571	0.5088949203491211
appropriation	['allocation', 'assignment', 'allotment', 'apportionment', 'distribution', 'earmarking', 'setting aside', 'appropriation']	3.9762	0.4916107654571533
spire	['steeple', 'pinnacle', 'turret', 'tower', 'minaret']	4.2	1.1473147869110107
citation	['mention', 'reference', 'quotation', 'source', 'acknowledgment', 'allusion', 'credit']	3.9048	0.5090608596801758
porcelain	['china', 'ceramic', 'pottery']	4.0	0.38127613067626953
federate	['allied', 'united', 'joined', 'affiliated', 'associated', 'amalgamated', 'merged', 'combined']	4.4	0.5417351722717285
malicious	['spiteful', 'malevolent', 'hostile', 'venomous', 'malignant', 'vindictive', 'wicked', 'mean', 'cruel', 'evil']	3.8571	0.5774188041687012
tawnee	['tan', 'beige', 'camel', 'fawn', 'sand', 'buff']	4.7143	0.3924717903137207
shopzilla	['store', 'shop', 'boutique', 'emporium', 'market', 'outlet', 'establishment']	4.6	0.5641977787017822
oasis	['haven', 'retreat', 'refuge', 'sanctuary', 'shelter', 'haven']	4.1667	0.5119178295135498
chemotherapy	['cancer treatment', 'chemo', 'radiation therapy', 'radiotherapy', 'anticancer treatment', 'antineoplastic therapy', 'cancer therapy']	4.8333	0.5586299896240234
commission	['fee', 'compensation', 'payment', 'remuneration', 'allowance', 'charge', 'percentage', 'brokerage']	3.8571	0.5430059432983398
sleazydream	['disreputable', 'seedy', 'shady', 'sordid', 'unsavory', 'untrustworthy']	3.8333	0.5364930629730225
dioxide	['carbon dioxide', 'carbonic acid gas', 'carbonic anhydride']	4.2857	0.3871419429779053
xanax	['alprazolam', 'benzodiazepine', 'tranquilizer', 'sedative']	4.5	0.4480440616607666
parole	['freedom', 'release', 'liberation', 'discharge', 'probation', 'license']	4.5714	0.40700793266296387
transvestite	['cross-dresser', 'drag queen', 'gender bender', 'trans person', 'transvestite']	4.01665	0.4978067874908447
imperative	['essential', 'crucial', 'vital', 'necessary', 'important', 'mandatory', 'required', 'urgent']	4.1667	0.6182329654693604
llc	['limited liability company', 'limited liability corporation']	4.2857	0.4056391716003418
sip	['taste', 'drink', 'sample', 'sup', 'nip', 'swallow']	4.6	0.4224131107330322
roosevelt	['Theodore', 'Franklin', 'FDR']	4.2	0.5003352165222168
proliferation	['growth', 'increase', 'expansion', 'spread', 'propagation', 'escalation', 'proliferation', 'abundance', 'multiplication', 'prolificacy']	4.4286	0.5438098907470703
hondura	['depth', 'profundity', 'intensity', 'seriousness', 'strength', 'weight']	4.1667	0.3706960678100586
professionalism	['expertise', 'competence', 'skill', 'proficiency', 'capability', 'adeptness', 'mastery', 'professionalism']	4.1667	0.5101168155670166
psychological	['mental', 'emotional', 'cognitive', 'intellectual', 'cerebral']	3.8333	0.3626220226287842
avail	['benefit', 'help', 'use', 'advantage', 'gain', 'profit', 'assistance', 'support', 'aid']	3.8571	0.9546291828155518
gonzalez	['Gonzales', 'Garcia', 'Rodriguez', 'Martinez', 'Hernandez']	4.8	2.392193078994751
epidemiology	['medical statistics', 'population health', 'disease control', 'health surveillance', 'public health research']	4.8571	0.49742794036865234
patron	['sponsor', 'supporter', 'backer', 'benefactor', 'donor', 'subscriber', 'benefactress', 'protector']	3.8333	0.5119187831878662
objectionable	['offensive', 'unacceptable', 'distasteful', 'disagreeable', 'repugnant', 'undesirable']	3.8333	0.4718472957611084
ieee	['institute of electrical and electronics engineers', 'i triple e']	3.8333	0.5519311428070068
argus	['watchful', 'vigilant', 'observant', 'alert', 'attentive', 'wary', 'cautious', 'vigilant', 'sharp-eyed']	4.3333	0.5794491767883301
psychiatry	['psychology', 'psychiatry', 'mental health', 'psych', 'mental illness', 'mental disorder']	4.5714	0.5798559188842773
esp	['notice', 'observe', 'perceive', 'discern', 'see', 'detect']	5.0	0.5837898254394531
squadron	['group', 'team', 'unit', 'troop', 'formation', 'company', 'battalion', 'brigade']	4.1667	0.5082578659057617
