original_word	synonyms	score	time_elapsed
girl	['lass', 'maiden', 'damsel', 'young woman', 'lassie', 'miss', 'chick']	1.2857	0.7693300247192383
show	['display', 'exhibit', 'present', 'demonstrate', 'perform', 'put on', 'unveil', 'reveal', 'broadcast', 'feature']	1.625	0.54427170753479
let	['allow', 'permit', 'enable', 'authorize', 'consent', 'grant']	1.4841333333333333	0.429624080657959
boy	['lad', 'chap', 'kid', 'youngster', 'youth', 'fellow', 'son', 'pupil', 'child', 'juvenile', 'infant', 'toddler', 'bambino', 'male', 'guy', 'man', 'gentleman', 'bachelor', 'fella', 'brother']	1.2143000000000002	0.6743218898773193
face	['countenance', 'visage', 'mug', 'physiognomy', 'kisser', 'features']	1.6845499999999998	0.5022289752960205
truly	['indeed', 'really', 'genuinely', 'honestly', 'verily']	1.6667	2.7653281688690186
look	['gaze', 'see', 'observe', 'watch', 'view', 'glimpse', 'stare', 'peer', 'glance', 'eye']	1.5	0.5100386142730713
dream	['fantasy', 'vision', 'reverie', 'illusion', 'aspiration', 'ambition', 'hallucination', 'phantasm']	1.7976	0.5542657375335693
react	['respond', 'reply', 'answer', 'retort', 'counter', 'acknowledge', 'reciprocate']	1.5714	0.5704970359802246
game	['play', 'amusement', 'diversion', 'sport', 'recreation', 'pastime', 'competition', 'contest', 'match', 'event']	1.42855	0.6161258220672607
tool	['implement', 'device', 'instrument', 'utensil', 'appliance', 'gadget']	1.7619	0.37731409072875977
eye	['sight', 'vision', 'peeper', 'orb', 'optic', 'organ', 'oculus', 'eyeball']	1.627	0.543895959854126
cry	['weep', 'sob', 'wail', 'blubber', 'bawl', 'howl', 'whimper', 'lament', 'moan', 'snivel']	1.7226	0.612558126449585
share	['apportion', 'divide', 'allot', 'distribute', 'allocate', 'portion', 'split', 'impart', 'bestow', 'dispense']	1.64285	0.6109619140625
think	['believe', 'consider', 'ponder', 'contemplate', 'reckon', 'reflect', 'speculate', 'imagine', 'suppose']	1.5714249999999998	0.4864540100097656
golf	['putt', 'tee', 'fairway', 'course', 'links', 'driving range', 'round', 'game', 'sport', 'club']	1.5714	0.6420431137084961
tomato	['fruit', 'vegetable', 'produce', 'solanum lycopersicum']	1.7738	0.5100612640380859
sit	['perch', 'settle', 'rest', 'be seated', 'take a seat', 'park oneself', 'plant oneself', 'be perched', 'be seated', 'be established']	1.49405	0.6133661270141602
life	['existence', 'being', 'living', 'animation', 'vitality', 'breath', 'soul', 'spirit', 'heartbeat', 'survival', 'subsistence', 'lifetime', 'duration', 'days']	1.35715	0.7057929039001465
number	['quantity', 'amount', 'figure', 'total', 'count', 'numeral', 'digit', 'figure', 'value']	1.779775	0.47367095947265625
hard	['difficult', 'tough', 'challenging', 'arduous', 'strenuous', 'laborious', 'demanding', 'rigorous', 'onerous', 'trying']	1.5079333333333336	0.6675188541412354
local	['regional', 'nearby', 'close by', 'neighborhood', 'domestic', 'native', 'provincial', 'homegrown']	1.64285	0.6935009956359863
small	['little', 'tiny', 'miniature', 'petite', 'minuscule', 'slight', 'compact', 'diminutive', 'slight', 'modest']	1.4603333333333337	0.634505033493042
far	['distant', 'remote', 'faraway', 'afar', 'removed', 'distant', 'long-distance', 'far-flung']	1.57145	0.4960200786590576
try	['attempt', 'endeavor', 'seek', 'strive', 'undertake', 'venture']	1.666675	0.4238860607147217
cheat	['deceive', 'defraud', 'swindle', 'trick', 'dupe', 'deceive', 'hoax', 'hoodwink', 'mislead', 'scam']	1.727	0.7175548076629639
twin	['duplicate', 'pair', 'double', 'matching', 'identical', 'fellow', 'sibling']	1.55	0.5125513076782227
help	['aid', 'assist', 'support', 'facilitate', 'guide', 'assist', 'lend a hand', 'back up', 'cooperate', 'serve']	1.4107250000000002	0.6112072467803955
upper	['higher', 'superior', 'top', 'loftier', 'uppermost', 'higher-up', 'above']	1.5714	0.5136330127716064
sixteen	['16', 'sixteen', 'XVI']	1.5714	0.4075961112976074
need	['require', 'demand', 'necessity', 'essential', 'must', 'want', 'lack', 'requisite']	1.683325	0.5136988162994385
boot	['footwear', 'shoe', 'galoshes', 'wellingtons', 'waders', 'brogues', 'ankle boot', 'riding boot', 'combat boot', 'work boot']	1.75715	0.7083346843719482
shy	['timid', 'bashful', 'reserved', 'retiring', 'coy', 'diffident', 'introverted', 'self-conscious']	1.4286	0.5176119804382324
come	['approach', 'arrive', 'reach', 'show up', 'turn up', 'appear', 'come along', 'come over', 'come to', 'come forth', 'come in', 'come back']	1.5000250000000002	0.5680429935455322
enjoy	['relish', 'savor', 'appreciate', 'like', 'love', 'delight in', 'take pleasure in', 'revel in']	1.6964249999999998	0.47943806648254395
good	['excellent', 'fine', 'great', 'superb', 'wonderful', 'fantastic', 'superior', 'exceptional', 'quality', 'top-notch', 'first-rate', 'marvelous', 'impressive', 'outstanding', 'satisfactory']	1.5714	0.6930549144744873
tooth	['molar', 'incisor', 'bicuspid', 'cuspid', 'fang', 'denticle']	1.4286	0.42223572731018066
example	['instance', 'illustration', 'case', 'sample', 'specimen', 'demonstration']	1.57145	0.6013720035552979
sister	['sibling', 'relative', 'kin', 'sibling', 'sibling', 'sibling']	1.2143000000000002	0.42163777351379395
begin	['start', 'commence', 'initiate', 'launch', 'kick off']	1.6285599999999998	0.49733495712280273
compare	['contrast', 'match', 'liken', 'equate', 'relate', 'parallel', 'resemble']	1.775	0.46288180351257324
jump	['leap', 'bound', 'spring', 'hop', 'bounce', 'vault', 'skip', 'leapfrog', 'soar', 'plunge', 'catapult', 'launch', 'surge', 'ascend', 'propel']	1.517875	0.9443328380584717
grandma	['granny', 'nana', 'grandmother', 'grandma', 'gran', 'nan', 'nonna']	1.5	0.5367588996887207
mean	['cruel', 'unkind', 'malicious', 'nasty', 'spiteful', 'heartless', 'harsh', 'cold-hearted', 'callous']	1.5535750000000002	0.6153149604797363
song	['tune', 'melody', 'track', 'composition', 'piece', 'ballad', 'aria', 'chant', 'carol', 'ditty', 'hymn', 'number', 'strain']	1.35715	0.5114669799804688
voice	['sound', 'tone', 'vocalization', 'articulation', 'expression', 'utterance', 'speech', 'vocalism']	1.6905	0.6130850315093994
week	['seven days', 'seven-day period', 'seven', 'weeklong', 'workweek']	1.3857	0.6154520511627197
learn	['study', 'acquire', 'grasp', 'absorb', 'pick up', 'understand', 'master', 'comprehend', 'gain', 'assimilate']	1.68572	0.8181939125061035
bus	['coach', 'omnibus', 'motorbus', 'autobus']	1.28335	0.4091658592224121
street	['road', 'avenue', 'boulevard', 'lane', 'thoroughfare', 'highway', 'alley']	1.4286	4.300349950790405
fresh	['new', 'novel', 'recent', 'unused', 'pure', 'original', 'unspoiled', 'untainted', 'untarnished', 'pristine', 'clean', 'crisp', 'invigorating', 'refreshing']	1.4	0.8172600269317627
grow	['mature', 'develop', 'increase', 'expand', 'thrive', 'flourish']	1.6457000000000002	0.5123119354248047
zero	['naught', 'nil', 'nothing', 'nought', 'zilch']	1.1429	0.5128450393676758
late	['overdue', 'delayed', 'tardy', 'behind schedule', 'behind time', 'belated', 'running late', 'behindhand', 'unpunctual']	1.39285	0.8204538822174072
level	['flat', 'even', 'smooth', 'uniform', 'horizontal', 'parallel', 'equal', 'plane']	1.5714	0.4473440647125244
meal	['repast', 'dish', 'feast', 'spread', 'food', 'snack', 'repast', 'supper', 'dinner', 'lunch']	1.6857	0.5251331329345703
car	['automobile', 'vehicle', 'auto', 'motorcar', 'ride']	1.35715	0.45808982849121094
watch	['observe', 'monitor', 'view', 'gaze', 'look', 'see', 'notice', 'scrutinize', 'survey', 'contemplate']	1.525	0.6157822608947754
olive	['green', 'khaki', 'avocado']	1.8	0.5097241401672363
color	['hue', 'tint', 'shade', 'tone', 'pigmentation', 'dye', 'tinge', 'cast', 'coloration']	1.767875	0.6140029430389404
aunt	['auntie', 'aunty', 'auntie', 'auntie', 'auntie']	1.4286	0.4036409854888916
sheet	['bedsheet', 'bed linen', 'covering', 'fabric', 'linen', 'bedding', 'bedclothes', 'cloth', 'textile', 'layer']	1.6667	0.5208501815795898
pole	['rod', 'shaft', 'stick', 'post', 'piling', 'stake']	1.61905	0.5088231563568115
hall	['corridor', 'passage', 'aisle', 'gallery', 'walkway']	1.7143	0.4125981330871582
node	['knob', 'junction', 'connection', 'point', 'intersection', 'link', 'vertex']	1.8	0.5074732303619385
sleep	['rest', 'slumber', 'doze', 'nap', 'snooze', 'repose', 'nap', 'siesta', 'catnap', 'doze']	1.308325	0.6165909767150879
truth	['verity', 'fact', 'reality', 'actuality', 'certainty', 'genuineness', 'authenticity', 'accuracy']	1.7	0.6137189865112305
card	['playing card', 'game card', 'playing piece', 'playing token', 'playing piece', 'card game', 'deck', 'hand', 'deal', 'draw']	1.38095	0.8175780773162842
winner	['champion', 'victor', 'conqueror', 'top dog', 'success', 'leader', 'first place', 'gold medalist', 'number one']	1.7619	0.6157379150390625
save	['rescue', 'recover', 'preserve', 'safeguard', 'protect', 'conserve', 'store', 'keep', 'shield', 'secure', 'defend', 'guard', 'keep', 'hoard', 'accumulate', 'stockpile', 'stash', 'withhold', 'hold onto', 'amass', 'collect']	1.375	0.8162658214569092
include	['contain', 'encompass', 'involve', 'incorporate', 'cover', 'embrace']	1.72025	0.5116260051727295
night	['evening', 'nighttime', 'dusk', 'darkness', 'twilight', 'sundown']	1.33335	0.41802096366882324
ear	['hearing organ', 'auditory organ', 'listening device', 'sense of hearing', 'auditory sense']	1.29765	0.6058180332183838
river	['stream', 'brook', 'creek', 'waterway', 'tributary', 'watercourse', 'channel']	1.67855	0.510735034942627
middle	['central', 'midway', 'intermediate', 'median', 'mid', 'halfway']	1.5714	0.5121839046478271
shop	['store', 'storehouse', 'outlet', 'emporium', 'boutique', 'market', 'establishment']	1.4920666666666669	0.5116369724273682
bell	['chime', 'peal', 'toll', 'ring', 'clang']	1.61905	0.3804609775543213
ask	['inquire', 'request', 'query', 'question', 'demand']	1.4762	0.540045976638794
like	['enjoy', 'appreciate', 'prefer', 'love', 'fancy', 'admire', 'adore', 'relish', 'savor', 'cherish']	1.4523499999999998	0.4635758399963379
stop	['cease', 'halt', 'pause', 'discontinue', 'end', 'finish', 'terminate', 'quit', 'desist']	1.577375	0.5591349601745605
body	['corpus', 'form', 'physique', 'figure', 'structure', 'frame', 'anatomy', 'soma']	1.57145	0.476611852645874
list	['catalog', 'inventory', 'roster', 'schedule', 'register', 'index']	1.79765	0.44260191917419434
fall	['drop', 'descend', 'tumble', 'plunge', 'topple', 'plummet', 'collapse', 'decline', 'decrease', 'sink']	1.6666800000000002	0.5163140296936035
fully	['completely', 'entirely', 'wholly', 'totally', 'thoroughly', 'utterly', 'perfectly']	1.5714	0.6846489906311035
cook	['prepare', 'bake', 'roast', 'grill', 'sauté', 'fry', 'simmer', 'boil', 'steam', 'braise', 'barbecue', 'broil', 'sear', 'stew']	1.7714	0.6513650417327881
nurse	['caregiver', 'attendant', 'medic', 'therapist', 'clinician', 'practitioner', 'health professional', 'nursemaid', 'medical attendant', 'healthcare provider']	1.75	0.5185489654541016
year	['annum', 'age', 'twelve-month period', 'calendar year', 'fiscal year']	1.07145	0.4963400363922119
size	['magnitude', 'dimension', 'extent', 'bulk', 'volume', 'mass', 'measurement', 'scale', 'scope']	1.7856999999999998	0.5132369995117188
odd	['peculiar', 'strange', 'unusual', 'quirky', 'eccentric', 'offbeat', 'peculiar', 'outlandish', 'unconventional', 'abnormal']	1.65	0.5318100452423096
time	['duration', 'period', 'interval', 'span', 'moment', 'instance', 'occasion', 'juncture', 'phase', 'era', 'age', 'epoch', 'lifetime', 'spell', 'stint', 'session', 'cycle', 'season', 'time frame']	1.6904749999999995	0.7721068859100342
capital	['chief', 'main', 'principal', 'major', 'primary', 'key', 'central', 'leading', 'foremost', 'paramount']	1.8	0.511944055557251
duck	['quack', 'waterfowl', 'bird', 'fowl', 'drake']	1.63095	0.3781321048736572
fee	['charge', 'cost', 'payment', 'price', 'tariff']	1.64285	0.3919510841369629
tell	['say', 'speak', 'communicate', 'inform', 'convey', 'disclose', 'report', 'declare', 'reveal', 'discuss', 'recite', 'describe narrate', 'utter']	1.386925	0.656196117401123
item	['thing', 'object', 'article', 'piece', 'unit', 'element', 'commodity', 'product', 'artifact', 'stuff']	1.5	0.44890713691711426
feel	['perceive', 'sense', 'discern', 'experience', 'suspect', 'detect', 'notice', 'understand', 'comprehend', 'grasp', 'apprehend', 'imagine', 'think', 'realize', 'appreciate', 'empathize', 'have a h']	1.4107	0.735421895980835
south	['southern', 'southerly', 'meridional', 'southward', 'southwards', 'southermost']	1.4286	0.5085818767547607
gate	['door', 'entrance', 'portal', 'doorway', 'access']	1.8	0.3947467803955078
family	['relatives', 'kin', 'household', 'kindred', 'clan', 'tribe', 'lineage', 'bloodline', 'folks']	1.42855	0.525407075881958
check	['verify', 'examine', 'inspect', 'scrutinize', 'confirm', 'review', 'assess', 'audit', 'monitor']	1.702375	0.48395204544067383
sir	['gentleman', 'mister', 'lord', 'sire', 'master', 'boss', 'chief', 'captain']	1.5714	0.515902042388916
meeting	['gathering', 'assembly', 'conference', 'session', 'encounter', 'rendezvous', 'conclave', 'summit', 'consultation', 'appointment']	1.7856999999999998	0.5641319751739502
slow	['sluggish', 'unhurried', 'gradual', 'leisurely', 'tardy', 'delayed', 'sluggish']	1.749975	0.45589780807495117
start	['commence', 'begin', 'initiate', 'launch', 'kick off', 'get underway', 'set in motion']	1.5643000000000002	0.43417811393737793
build	['construct', 'create', 'erect', 'assemble', 'make', 'form', 'put up', 'establish']	1.6606999999999998	0.4149918556213379
old	['aged', 'ancient', 'mature', 'elderly', 'senior', 'venerable', 'outdated', 'antiquated', 'obsolete', 'archaic']	1.4285666666666668	0.49457478523254395
lucky	['fortunate', 'blessed', 'charmed', 'favored', 'fortunate', 'serendipitous', 'prosperous', 'successful', 'auspicious']	1.5714	1.1124167442321777
get	['acquire', 'obtain', 'receive', 'fetch', 'gain', 'secure', 'attain', 'procure', 'win', 'achieve', 'grab', 'bag', 'score', 'land', 'collect']	1.6095400000000002	0.577355146408081
secret	['confidential', 'private', 'hidden', 'undisclosed', 'clandestine', 'covert', 'undisclosed', 'mysterious', 'unknown', 'undercover']	1.6667	0.5082769393920898
light	['bright', 'luminous', 'radiant', 'sunny', 'shining', 'gleaming', 'glowing', 'dazzling', 'brilliant', 'vivid']	1.5571333333333337	0.52512526512146
weekend	['sabbath', 'break', 'holiday', 'time off', 'rest', 'leisure', 'downtime', 'respite']	1.7738	0.5364952087402344
large	['big', 'huge', 'massive', 'gigantic', 'enormous', 'immense', 'substantial', 'sizable', 'spacious', 'vast']	1.6666666666666667	0.4994020462036133
print	['impress', 'reproduce', 'copy', 'publish', 'stamp', 'etch']	1.72025	0.3587679862976074
likely	['probable', 'expected', 'anticipated', 'foreseeable', 'possible', 'feasible', 'credible']	1.3333	0.5507049560546875
stand	['endure', 'bear', 'tolerate', 'support', 'uphold', 'remain', 'last', 'persist', 'stay', 'be situated', 'be located']	1.63095	0.5051109790802002
wheat	['grain', 'cereal', 'barley', 'rye', 'corn']	1.7143	0.4169340133666992
salt	['sodium chloride', 'seasoning', 'brine', 'saline', 'condiment', 'flavoring', 'preservative']	1.5714	0.5261809825897217
lip	['mouth', 'labium', 'rim', 'brim', 'edge', 'border', 'margin']	1.71665	0.3893771171569824
cube	['block', 'square', 'dice', 'brick', 'prism']	1.5714	0.640357255935669
noon	['midday', 'noonday', 'twelve noon', 'lunchtime']	1.2	0.3542311191558838
great	['excellent', 'superb', 'wonderful', 'fantastic', 'amazing', 'outstanding', 'exceptional', 'terrific', 'marvelous', 'brilliant']	1.5159000000000002	0.45974302291870117
secondly	['next', 'moreover', 'furthermore', 'also', 'additionally']	1.3333	0.3353407382965088
tax	['assessment', 'levy', 'duty', 'excise', 'impost', 'tariff', 'toll', 'tribute', 'charge', 'fee', 'contribution', 'tithe', 'customs']	1.5714	0.498431921005249
disk	['disc', 'plate', 'platter', 'circle', 'round', 'saucer', 'wafer', 'diskette']	1.7738	0.48626208305358887
rice	['grain', 'cereal', 'seed']	1.6667	0.6709089279174805
finger	['digit', 'thumb', 'pinkie', 'index', 'pointer']	1.64285	0.4378848075866699
kit	['outfit', 'gear', 'equipment', 'tools', 'supplies', 'materials', 'set', 'pack', 'collection']	1.6667	0.4967989921569824
burger	['patty', 'sandwich', 'hamburger', 'beefburger', 'cheeseburger']	1.5714	0.3958261013031006
dirty	['soiled', 'grimy', 'filthy', 'muddy', 'unclean', 'contaminated', 'messy', 'foul', 'sullied', 'tarnished']	1.6667	0.48096203804016113
quietly	['silently', 'softly', 'gently', 'noiselessly', 'peacefully', 'calmly', 'hushed', 'tranquilly']	1.7143	0.5078921318054199
vegetable	['veggie', 'produce', 'greens', 'plant', 'flora']	1.61665	0.43257975578308105
goose	['gander', 'bird', 'fowl', 'waterfowl', 'wildfowl', 'anserine']	1.8	0.445559024810791
study	['learn', 'research', 'examine', 'analyze', 'investigate', 'scrutinize', 'explore', 'delve into', 'review', 'read']	1.610725	0.5180079936981201
toy	['plaything', 'trinket', 'bauble', 'knickknack', 'gadget', 'amusement', 'diversion', 'game', 'novelty']	1.4143	2.854520082473755
son	['offspring', 'child', 'male child', 'boy', 'lad', 'youngster']	1.2143000000000002	0.3827228546142578
nail	['fasten', 'tack', 'spike', 'pin', 'peg', 'rivet', 'screw', 'bolt', 'clamp']	1.75	0.4982728958129883
turn	['rotate', 'twist', 'pivot', 'revolve', 'spin', 'shift', 'change', 'veer', 'deviate', 'swivel']	1.785725	0.45457887649536133
action	['deed', 'activity', 'operation', 'movement', 'process', 'maneuver', 'step', 'performance', 'undertaking', 'exercise']	1.7856999999999998	0.49161791801452637
choice	['option', 'selection', 'alternative', 'decision', 'pick', 'preference', 'variety']	1.7619	0.4763481616973877
maybe	['perhaps', 'possibly', 'perchance', 'conceivably', 'feasibly']	1.4286	0.42006492614746094
long	['lengthy', 'extended', 'prolonged', 'protracted', 'lingering', 'enduring', 'sustained', 'extensive', 'elongated', 'prolonged']	1.6666333333333334	0.5300807952880859
lighter	['brighter', 'lighter', 'slimmer', 'igniter', 'kindler', 'taper']	1.6667	1.0118799209594727
send	['dispatch', 'transmit', 'forward', 'transfer', 'convey', 'deliver', 'ship', 'post', 'mail', 'consign']	1.575	0.4652719497680664
ease	['comfort', 'simplicity', 'relaxation', 'relief', 'convenience', 'effortlessness']	1.7143	0.35598015785217285
point	['dot', 'spot', 'tip', 'mark', 'detail', 'aspect', 'element', 'feature', 'aspect', 'aspect']	1.767875	0.4556717872619629
talk	['speak', 'chat', 'converse', 'communicate', 'discuss', 'dialogue', 'communicate', 'confer', 'converse', 'communicate', 'verbalize', 'articulate']	1.5595250000000005	2.680985927581787
unusually	['rarely', 'uncommonly', 'exceptionally', 'extraordinarily', 'surprisingly', 'abnormally', 'remarkably']	1.8	0.9573509693145752
dry	['arid', 'dehydrated', 'parched', 'desiccated', 'barren', 'bone-dry', 'moistureless', 'droughty']	1.7936666666666667	0.6222739219665527
gum	['chew', 'resin', 'mucilage', 'adhesive']	1.7143	0.3972640037536621
put	['place', 'set', 'lay', 'position', 'place down', 'deposit', 'install', 'situate', 'arrange', 'stick']	1.57145	0.5042800903320312
goal	['aim', 'objective', 'target', 'purpose', 'intention', 'aspiration', 'ambition', 'destination']	1.7856999999999998	0.4362752437591553
apple	['fruit', 'pome', 'orchard fruit', 'pomaceous fruit', 'edible fruit']	1.36905	0.37007784843444824
home	['residence', 'dwelling', 'abode', 'domicile', 'household', 'habitation', 'living quarters', 'homestead', 'lodging', 'place', 'pad']	1.5595	0.63332200050354
win	['triumph', 'conquer', 'prevail', 'succeed', 'achieve', 'score', 'beat', 'overcome', 'attain', 'secure']	1.4642750000000002	0.5439450740814209
pen	['writing implement', 'ballpoint', 'biro', 'quill', 'fountain pen', 'marker']	1.64285	0.49634695053100586
movie	['film', 'picture', 'motion picture', 'flick', 'feature', 'cinema', 'show']	1.61905	0.5047926902770996
want	['desire', 'wish', 'crave', 'long for', 'yearn for', 'aspire to', 'seek', 'hunger for']	1.6143	0.5573639869689941
pork	['bacon', 'ham', 'pig', 'swine', 'meat']	1.5	0.4458620548248291
open	['unlocked', 'unfastened', 'ajar', 'unclosed', 'uncovered', 'exposed', 'unsealed', 'accessible', 'available', 'clear']	1.6190250000000002	0.551677942276001
horn	['antler', 'tusk', 'cornet', 'trumpet', 'bugle', 'whistle']	1.5714	0.6679987907409668
country	['nation', 'state', 'land', 'territory', 'region', 'realm', 'domain', 'area', 'province', 'principality']	1.64285	0.46054601669311523
eat	['consume', 'devour', 'ingest', 'partake', 'dine', 'feast', 'munch', 'gobble', 'chow down', 'graze']	1.50952	0.5050199031829834
miss	['fail', 'overlook', 'neglect', 'skip', 'omit', 'pass up', 'overlook', 'disregard', 'ignore']	1.5952333333333335	0.4161252975463867
bug	['insect', 'beetle', 'pest', 'creepy-crawly', 'critter', 'vermin', 'glitch', 'flaw', 'problem', 'issue']	1.75	0.5454721450805664
ticket	['coupon', 'pass', 'token', 'stub', 'voucher', 'admission']	1.70235	0.37935709953308105
land	['ground', 'soil', 'earth', 'territory', 'area', 'country', 'region', 'terrain']	1.7917	0.4647791385650635
bomb	['explosive', 'explosive device', 'incendiary device', 'missile', 'shell', 'grenade', 'projectile', 'warhead', 'charge', 'mine', 'torpedo', 'incendiary']	1.58335	0.5225768089294434
idea	['thought', 'notion', 'concept', 'belief', 'opinion', 'view', 'impression', 'plan', 'intention', 'design']	1.4762	0.4330902099609375
colour	['hue', 'shade', 'tint', 'tone', 'tinge', 'pigmentation', 'dye', 'coloration']	1.6984333333333332	0.5052342414855957
mineral	['rock', 'ore', 'gem', 'crystal', 'stone']	1.8	0.3882601261138916
knee	['hinge', 'joint', 'patella']	1.45235	0.3534367084503174
tough	['hard', 'rugged', 'strong', 'resilient', 'durable', 'sturdy', 'robust', 'difficult', 'challenging', 'firm']	1.6667	0.9115331172943115
cage	['enclosure', 'pen', 'coop', 'crate', 'hutch', 'aviary']	1.6667	0.45612215995788574
money	['cash', 'currency', 'funds', 'capital', 'finances', 'wealth', 'resources', 'assets', 'riches', 'moolah']	1.3333	0.5169110298156738
pain	['ache', 'suffering', 'agony', 'distress', 'discomfort', 'torment', 'hurt']	1.4405	0.3884291648864746
closing	['shutting', 'ending', 'finishing', 'concluding', 'wrapping up', 'terminating', 'completing', 'finalizing']	1.5714	0.4270789623260498
story	['narrative', 'tale', 'account', 'anecdote', 'chronicle', 'fable', 'fiction', 'legend', 'myth', 'novel', 'report', 'yarn']	1.35715	0.5424051284790039
mad	['angry', 'furious', 'enraged', 'incensed', 'irate', 'upset', 'annoyed', 'exasperated', 'irritated', 'wrathful']	1.6667	0.7424099445343018
cool	['chill', 'trendy', 'hip', 'stylish', 'fashionable', 'groovy', 'awesome', 'rad']	1.7024	0.9266612529754639
pray	['beseech', 'entreat', 'implore', 'supplicate', 'petition', 'solicit', 'appeal']	1.64285	0.4105660915374756
cheek	['boldness', 'nerve', 'audacity', 'impertinence', 'impudence', 'insolence', 'gall', 'brass', 'sauciness', 'temerity']	1.7856999999999998	0.5793187618255615
drink	['imbibe', 'sip', 'gulp', 'quaff', 'consume', 'ingest', 'imbibe', 'partake', 'sup', 'swig', 'beverage', 'libation']	1.5666666666666669	0.9286668300628662
mouse	['rodent', 'shrew', 'vermin', 'critter', 'varmint']	1.6667	0.5013468265533447
junk	['trash', 'rubbish', 'garbage', 'debris', 'waste', 'clutter', 'scrap', 'litter']	1.7143	0.3629770278930664
dare	['challenge', 'defy', 'provoke', 'risk', 'venture', 'push', 'goad', 'tempt', 'stimulate']	1.5714	0.4142110347747803
cloud	['mist', 'vapor', 'haze', 'fog', 'smog', 'nebula', 'canopy', 'cover', 'sky', 'cloudbank']	1.35	0.48482298851013184
inch	['centimeter', 'foot', 'yard', 'cubit', 'span', 'finger', 'digit']	1.5857	0.4281790256500244
play	['act', 'perform', 'participate', 'engage', 'frolic', 'sport', 'amuse', 'entertain', 'interact', 'recreate']	1.494025	0.45540904998779297
sixth	['6th', 'sixth', 'one-sixth', 'sixth part', 'sixthly']	1.2857	0.43015193939208984
unlock	['open', 'unseal', 'unfasten', 'release', 'unblock', 'unclasp', 'undo', 'unbar', 'unhook', 'unbolt']	1.7143	0.5343751907348633
skill	['ability', 'expertise', 'proficiency', 'competence', 'talent', 'aptitude', 'capability', 'knack']	1.7143	0.4291200637817383
meet	['encounter', 'see', 'greet', 'come across', 'run into', 'rendezvous', 'gather', 'assemble', 'convene']	1.4285666666666668	0.4856579303741455
blade	['edge', 'knife', 'cutter', 'sword', 'weapon', 'razor', 'tool']	1.7142499999999998	0.38748598098754883
button	['fastener', 'clasp', 'stud', 'knob', 'switch']	1.5714	0.4483928680419922
chest	['breast', 'thorax', 'trunk', 'ribcage', 'bosom', 'bust']	1.6	0.44788599014282227
gift	['present', 'donation', 'offering', 'contribution', 'token', 'handout', 'grant', 'boon', 'bounty', 'endowment']	1.4206333333333332	0.6001980304718018
pea	['legume', 'vegetable', 'pulse', 'seed']	1.7143	0.38829517364501953
